problem_id,problem,correct,difficulty,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instr_text.started,instr_key.started,instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,fixation.started,fix.started,fixation.stopped,trial.started,problem_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,fix.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
14,9 -1 = 5,f,easy,24,24,0,f,1,3.009884,None,0,24,24,13,117.3663415,,,,,,,,,117.3525218,117.3663415,117.8504187,117.8566269,117.86659,117.86659,120.8819161,f,1,3.009884,None,117.86659,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
3,9 + 1= 10,t,easy,25,25,0,t,1,1.4047197,None,0,25,25,2,120.8983673,,,,,,,,,120.8822585,120.8983673,121.3824679,121.3883111,121.3978829,121.3978829,122.8154042,t,1,1.4047197,None,121.3978829,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
28,(32 ÷ 8) + 9 = 13,t,hard,26,26,0,t,1,5.8244352,None,0,26,26,27,122.8304276,,,,,,,,,122.8158288,122.8304276,123.315054,123.3204976,123.3308867,123.3308867,129.1628933,t,1,5.8244352,None,123.3308867,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
33,(20 ÷ 5) + 18 = 30,f,hard,27,27,0,f,1,3.5719261,None,0,27,27,32,129.1778284,,,,,,,,,129.163276,129.1778284,129.6631749,129.6687026,129.678161,129.678161,133.2609511,f,1,3.5719261,None,,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
4,6 x 2 = 12,t,easy,28,28,0,t,1,3.9940934,None,0,28,28,3,133.2763569,,,,,,,,,133.2612818,133.2763569,133.7608755,133.7662503,133.7763676,133.7763676,137.774746,t,1,3.9940934,None,133.7763676,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
8,7 + 5 = 12,t,easy,29,29,0,t,1,2.0461321,None,0,29,29,7,137.7913631,,,,,,,,,137.7750356,137.7913631,138.2752298,138.2797485,138.2908018,138.2908018,140.340363,t,1,2.0461321,None,,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
13,6 x 2 = 14,f,easy,30,30,0,f,1,2.3754059,None,0,30,30,12,140.3571893,,,,,,,,,140.3406479,140.3571893,140.856906,140.8619852,140.8726304,140.8726304,143.2557681,f,1,2.3754059,None,,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
21,(18 ÷ 3) + 12 = 18,t,hard,31,31,0,t,1,4.7108976,None,0,31,31,20,143.2717832,,,,,,,,,143.2561197,143.2717832,143.7565342,143.762263,143.7717265,143.7717265,148.4874743,t,1,4.7108976,None,,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
15,4 + 9 = 10,f,easy,32,32,0,f,1,3.0614971,None,0,32,32,14,148.5030166,,,,,,,,,148.4877856,148.5030166,148.986588,148.9910488,149.0028717,149.0028717,152.0685969,f,1,3.0614971,None,149.0028717,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
26,(17 × 3) − 8 = 43,t,hard,33,33,0,t,1,17.0901019,None,0,33,33,25,152.0846955,,,,,,,,,152.0688931,152.0846955,152.5687003,152.5735533,152.585809,152.585809,169.6779478,t,1,17.0901019,None,152.585809,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
32,(50 − 14) ÷ 6 = 5,f,hard,34,34,0,f,1,14.4636252,None,0,34,34,31,169.6947552,,,,,,,,,169.6783233,169.6947552,170.1821866,170.1884204,170.1932067,170.1932067,184.6715439,f,1,14.4636252,None,,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
23,(45 − 15) ÷ 5 = 6,t,hard,35,35,0,t,1,4.9356495,None,0,35,35,22,184.6871398,,,,,,,,,184.6718046,184.6871398,185.174118,185.1791117,185.1873952,185.1873952,190.1360056,t,1,4.9356495,None,,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
34,(22 × 3) − 11 = 50,f,hard,36,36,0,f,1,12.313316,None,0,36,36,33,190.151192,,,,,,,,,190.1363083,190.151192,190.6359276,190.6409095,190.6515552,190.6515552,202.9798307,f,1,12.313316,None,190.6515552,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
11,8 - 3 = 4,f,easy,37,37,0,f,1,5.7402616,None,0,37,37,10,202.9968691,,,,,,,,,202.9802411,202.9968691,203.4800637,203.4853741,203.4959777,203.4959777,209.2445092,f,1,5.7402616,None,203.4959777,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
22,(28 ÷ 4) + 7 = 14,t,hard,38,38,0,t,1,4.998482,None,0,38,38,21,209.2597397,,,,,,,,,209.2448697,209.2597397,209.7442251,209.7492928,209.7604746,209.7604746,214.7755309,t,1,4.998482,None,209.7604746,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
30,(6 × 8) + 10 = 58,t,hard,39,39,0,t,1,2.6793009,None,0,39,39,29,214.7915337,,,,,,,,,214.776134,214.7915337,215.2745654,215.2792218,215.2908083,215.2908083,217.9735615,t,1,2.6793009,None,215.2908083,participant 10,1,2025-11-21_14h55.46.444,solo project,,2025.1.1,59.67067751,2025-11-21 14h56.07.481259 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy rt,hard rt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2282895,3.7147552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0441416,4.2935581,,mean rt easy,,2.64407559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.731809,6.6013038,,mean  rt hard,,7.09062951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5188929,6.9514319,,diffrence,,4.44655392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8745363,7.9363399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4867504,7.5544966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3784808,8.5763471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8446054,6.3821294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5510345,7.432661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7516306,4.4990343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2369714,7.2827985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9612627,5.8244352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6411129,3.5719261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.009884,4.7108976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4047197,17.0901019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9940934,14.4636252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0461321,4.9356495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3754059,12.313316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0614971,4.998482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7402616,2.6793009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
